INFA,15.682927
INFY,24.905882
ING,7.817352
INGM,7.4501166
INGR,11.528354
INN,-57.454548
INSP,89.55556
INSW,3.936763
INVH,43.094593
INVX,21.649351
IONQ,-36.06818
IOT,203.15385
IP,18.52
IPG,9.8436365
IPI,-149.94118
IQV,15.827672
IR,23.641243
IRM,46.82653
IRS,-4.968421
IRT,75.55555
IT,36.990147
ITGR,21.430693
ITT,21.768404
ITUB,6.5113635
ITW,24.699066
IVR,3.0204082
IVT,98.96667
IVZ,9.248677
IX,8.50937
J,19.407518
JBGS,-9.097561
JBI,18.547619
JBL,16.244755
JBTM,23.181286
JCI,20.353222
JEF,14.680091
JELD,5.1652174
JHG,11.563537
JHX,17.412088
JILL,6.4438505
JKS,11.948187
JLL,16.197157
JMIA,-8.117647
JNJ,15.31132
JNPR,18.17677
JOBY,-11.633333
JOE,421.36362
JPM,15.7849455
JWN,12.221106
JXN,3.9468596
K,68.88333
KAI,36.15312
KAR,21.791668
KB,5.0440526
KBDC,9.720671
KBH,6.731868
KBR,12.6649475
KD,28.459257
KEN,-24.704544
KEP,1.6422414
KEX,15.1458025
KEY,10.852565
KEYS,25.172167
KFRC,17.084507
KFY,11.992552
KGC,12.465909
KGS,23.24468
KIM,30.742859
KIND,-16.0625
KKR,21.782537
KLC,30.781252
KLG,14.366906
KMB,18.382698
KMI,20.960318
KMPR,10.634107
KMT,13.478788
KMX,21.912468
KN,14.7731085
KNF,22.735939
KNOP,12.833333
KNSL,23.873537
KNTK,25.334764
KNX,24.82381
KO,24.02357
KOF,13.494656
KOP,6.8303165
KORE,-1.7720588
KOS,4.7462687
KR,14.20524
KRC,25.410852
KREF,10.495239
KRG,62.657146
KRO,9.030928
KRP,20.763157
KSS,6.005
KT,5.2818184
KTB,15.900542
KVUE,19.114754
KVYO,74.73214
KW,-8.308412
KWR,16.136673
KYN,4.4548607
L,28.537931
LAC,-10.206897
LAD,9.958476
LADR,9.256
LANV,-1.906542
LAR,112.328766
LAW,-19.444443
LAZ,12.201971
LB,43.7651
LBRT,14.039371
LC,15.511905
LCII,15.464024
LDI,8.473684
LDOS,12.135885
LEA,7.0726337
LEG,8.084746
LEN,7.4702606
LEVI,13.135715
LFT,7.184211
LH,15.596129
LHX,13.830438
LICY,-0.1660734
LII,26.282534
LITB,51.5
LLY,38.556046
LMND,-13.31474
LMT,15.678406
LNC,4.86399
LNG,19.554377
LNN,21.154688
LOAR,102.402985
LOB,11.185315
LOCL,-0.43106797
LOMA,12.896552
LOW,18.936659
LPG,5.7340155
LPL,-11.633333
LPX,17.979963
LRN,18.490358
LSPD,22.672413
LTC,17.661537
LTH,32.56701
LTM,8.488
LU,15.499999
LUCK,30.184399
LUMN,-7.28125
LUV,18.748426
LVS,16.007273
LVWR,-7.5161285
LW,11.204819
LXFR,13.495238
LXP,-431.50003
LXU,13.553572
LYB,8.938444
LYG,9.361111
LYV,61.73553
LZB,13.299704
LZM,-24.545456
M,5.8023257
MA,34.036022
MAA,38.71566
MAC,-99.1
MAGN,21.227724
MAIN,16.132126
MAN,10.440777
MANU,-26.777777
MAS,16.929865
MATV,4.182927
MATX,14.289999
MAX,15.847221
MBC,8.719512
MBI,-7.2340426
MC,30.32766
MCB,8.252778
MCD,24.172087
MCK,16.237707
MCO,37.55856
MCR,30.476192
MCS,38.7037
MCY,8.035384
MD,10.202615
MDT,15.37436
MDU,14.614036
MDV,132.27274
MEC,22.833332
MED,49.099995
MEG,-40.31818
MEI,12.829269
MET,8.360166
MFA,6.3190184
MFC,10.291526
MFG,4.043165
MG,11.77381
MGA,6.4000006
MGM,15.652174
MGY,12.328205
MHK,10.394619
MHO,5.5570884
MIR,32.285713
MITT,7.9784946
MKC,25.685898
MKFG,-2.7765956
MKL,18.674795
ML,25.14956
MLI,14.7905655
MLM,23.504799
MLNK,36.8
MLR,9.726538
MMC,24.391302
MMI,624.6667
MMM,18.351898
MMS,12.132353
MNR,5.601399
MNSO,13.238411
MO,10.28972
MOD,18.185654
MODG,43.812504
MOGU,30.57143
MOH,11.038896
MOS,10.471544
MOV,7.732283
MP,202.5
MPC,15.07255
MPLN,-3.3616533
MPLX,12.104309
MPV,23.472221
MPW,18.037035
MPX,17.18
MRC,10.875
MRK,9.521277
MS,16.606558
MSA,19.528978
MSB,-1.4281392
MSC,-40.0
MSCI,33.94014
MSDL,9.241072
MSGE,18.362246
MSGS,126.94375
MSI,28.720219
MSM,18.769766
MT,6.9326677
MTAL,215.0
MTB,11.887591
MTD,30.200472
MTDR,6.63875
MTG,8.622302
MTH,3.409427
MTN,18.88796
MTRN,15.822847
MTUS,12.03077
MTW,13.820513
MTX,10.274596
MTZ,23.341328
MUFG,12.271845
MUR,7.020565
MUSA,16.653114
MUX,-59.5
MVO,2.5625
MWA,19.46923
MX,0.9464627
MYE,9.623932
MYTE,38.357143
NABL,21.914894
NAT,4.696429
NATL,7.182927
NBHC,12.712122
NBR,-33.253845
NCDL,8.762377
NCLH,11.535886
NE,8.132931
NEE,19.451088
NEM,11.83551
NET,176.69768
NEU,21.244385
NEUE,-0.6166107
NEXA,6.2413793
NFG,8.287343
NGG,12.615227
NGL,5.6117644
NGS,19.909773
NGVC,52.18293
NGVT,11.360493
NHI,21.961782
NI,21.54301
NIC,14.720755
NINE,-1.6
NIO,-5.2235293
NJR,16.228374
NKE,23.68421
NL,8.069767
NLY,7.865454
NMG,-7.7727275
NMM,2.4334261
NMR,11.571428
NNI,19.133898
NNN,20.185368
NOA,5.683077
NOAH,10.01695
NOC,15.964362
NOG,6.521739
NOK,14.114286
NOMD,9.195123
NOTE,-4.0
NOV,9.685898
NOVA,-0.91549295
NOW,56.19221
NPK,113.816086
NPKI,17.756758
NPO,26.56366
NPWR,-19.125
NRDY,-4.742857
NREF,7.548544
NRG,15.356522
NRGV,-6.952381
NRP,33.066666
NSA,44.388233
NSC,18.244476
NSP,23.11989
NTB,8.875576
NTR,13.912699
NTST,47.7
NU,17.451612
NUE,14.44765
NUS,7.3076925
NUVB,-3.5079365
NVGS,8.853107
NVO,21.641277
NVR,13.695203
NVRI,42.647057
NVRO,-2.2209303
NVS,12.986936
NVST,18.307018
NVT,19.753942
NWG,10.008772
NWN,14.533333
NX,8.746781
NXE,-50.818184
NXJ,-305.0
NXRT,-39.561226
NYC,7.464286
NYT,23.091347
O,35.90566
OBDC,9.07647
OBK,15.332001
OC,10.082877
OCFT,-21.751177
OEC,7.545
OFG,10.546835
OGE,20.0
OGN,3.6619384
OGS,17.621685
OHI,22.884617
OI,7.5771813
OII,12.048129
OIS,15.799998
OKE,16.432161
OKLO,-99.46155
OLN,9.55872
OLO,25.444443
OLP,47.407406
OMC,9.525463
OMF,7.805475
OMI,3.344086
ONIT,4.536932
ONL,-5.757143
ONON,44.03636
ONTF,67.888885
ONTO,23.764532
OOMA,21.833332
OPAD,-1.9649123
OPFI,12.685393
OPY,24.621094
OR,27.77612
ORA,30.586666
ORC,42.476192
ORCL,23.437151
ORI,11.438871
ORN,24.379313
OSCR,26.464285
OSK,9.526316
OTIS,23.477327
OUT,21.476192
OVV,6.9185305
OWL,23.795698
OWLT,-6.141176
OXM,9.508609
OXY,15.955695
PAAS,13.139785
PAC,15.654896
PACK,-141.2
PACS,7.1452518
PAG,11.786023
PAGS,6.289063
PAM,10.579501
PAR,200.87097
PARR,6.298387
PATH,30.522728
PAY,54.86
PAYC,24.433485
PB,13.166954
PBA,15.330509
PBF,-40.701756
PBH,17.742138
PBI,10.32
PBR,4.969697
PCG,10.804053
PCOR,67.975204
PD,22.358025
PDM,-70.7
PDS,7.2359247
PEB,-35.939392
PEG,20.628992
PEN,77.16402
PEO,377.16666
PERF,43.600002
PFE,8.976109
PFGC,14.538188
PFLT,8.9279995
PFS,8.516431
PFSI,7.2269807
PG,22.942047
PGR,19.289131
PGRE,-17.384617
PH,22.65523
PHG,15.118342
PHI,7.993311
PHIN,10.71036
PHM,7.637778
PHR,-47.03333
PHX,17.25
PII,12.212598
PINE,126.69231
PINS,20.961111
PIPR,19.51554
PJT,30.810965
PK,13.294737
PKE,27.000002
PKG,18.49822
PKST,-27.421053
PKX,7.962901
PL,-45.181816
PLD,34.366478
PLNT,33.181507
PLOW,13.373057
PLYM,548.0
PM,21.444445
PMT,9.196078
PNC,12.528315
PNNT,8.147727
PNR,19.162888
PNST,-0.46985292
PNW,19.568377
POR,13.691359
POST,18.329636
PPG,12.971751
PPL,18.972677
PR,9.230263
PRA,16.855421
PRG,7.5166235
PRGO,8.121796
PRI,13.271844
PRIM,16.841835
PRKS,11.482456
PRLB,27.591837
PRM,33.333332
PRMB,30.972727
PRO,50.333336
PRSU,66.70796
PRT,6.723077
PRU,7.4540505
PSA,28.61618
PSBD,8.434066
PSFE,18.852942
PSN,15.293059
PSO,19.802326
PSQH,-2.0805368
PSTG,35.172974
PSTL,113.0
PSX,13.570074
